index,placeID,hours,days
2203,132163,16:00-21:00;,Sat;
2204,132163,16:00-21:00;,Sun;
2205,132163,16:00-21:00;,Sun;
2206,132163,16:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2207,132163,16:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2208,132163,16:00-21:00;,Sat;
2209,132161,20:30-21:00;,Sun;
2210,132161,20:30-21:00;,Sun;
2211,132161,20:30-21:00;,Mon;Tue;Wed;Thu;Fri;
2212,132161,20:30-21:00;,Mon;Tue;Wed;Thu;Fri;
2213,132161,20:30-21:00;,Sat;
2214,132161,20:30-21:00;,Sat;
2215,132160,10:00-21:00;,Sun;
2216,132160,10:00-21:00;,Sun;
2217,132160,10:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2218,132160,10:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2219,132160,10:00-21:00;,Sat;
2220,132160,10:00-21:00;,Sat;
2221,132159,12:00-21:00;,Sun;
2222,132159,12:00-21:00;,Sun;
2223,132159,12:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2224,132159,12:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2225,132159,12:00-21:00;,Sat;
2226,132159,12:00-21:00;,Sat;
2227,132157,21:30-13:00;,Mon;Tue;Wed;Thu;Fri;
2228,132157,21:30-13:00;,Sat;
2229,132157,21:30-13:00;,Sun;
2230,132157,21:30-13:00;,Sun;
2231,132157,21:30-13:00;,Mon;Tue;Wed;Thu;Fri;
2232,132157,21:30-13:00;,Sat;
2233,132155,18:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2234,132155,18:00-22:00;,Sat;
2235,132155,18:00-22:00;,Sat;
2236,132155,18:00-22:00;,Sun;
2237,132155,18:00-22:00;,Sun;
2238,132155,18:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2239,132148,11:00-12:00;,Sun;
2240,132148,11:00-12:00;,Sun;
2241,132148,11:00-12:00;,Mon;Tue;Wed;Thu;Fri;
2242,132148,11:00-12:00;,Mon;Tue;Wed;Thu;Fri;
2243,132148,11:00-12:00;,Sat;
2244,132148,11:00-12:00;,Sat;
2245,132148,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
2246,132148,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
2247,132148,11:00-23:00;,Sat;
2248,132148,11:00-23:00;,Sat;
2249,132130,17:00-22:00;,Sat;
2250,132130,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2251,132130,17:00-22:00;,Sat;
2252,132130,17:00-22:00;,Sun;
2253,132130,17:00-22:00;,Sun;
2254,132130,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2255,132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Sun;
2256,132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Sun;
2257,132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2258,132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2259,132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Sat;
2260,132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00;,Sat;
2261,132118,00:00-23:30;,Sun;
2262,132118,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2263,132118,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
2264,132118,00:00-23:30;,Sat;
2265,132118,00:00-23:30;,Sat;
2266,132118,00:00-23:30;,Sun;
2267,132116,13:30-13:00;15:00-22:00;,Sat;
2268,132116,13:30-13:00;15:00-22:00;,Sun;
2269,132116,13:30-13:00;15:00-22:00;,Sun;
2270,132116,13:30-13:00;15:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2271,132116,13:30-13:00;15:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2272,132116,13:30-13:00;15:00-22:00;,Sat;
2273,132115,13:30-22:30;22:00;,Sun;
2274,132115,13:30-22:30;22:00;,Sun;
2275,132115,13:30-22:30;22:00;,Mon;Tue;Wed;Thu;Fri;
2276,132115,13:30-22:30;22:00;,Mon;Tue;Wed;Thu;Fri;
2277,132115,13:30-22:30;22:00;,Sat;
2278,132115,13:30-22:30;22:00;,Sat;
2279,132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Sat;
2280,132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Sun;
2281,132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Mon;Tue;Wed;Thu;Fri;
2282,132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Mon;Tue;Wed;Thu;Fri;
2283,132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Sat;
2284,132111,13:30-12:00;00:00-23:30;13:30-02:00;01:30-23:00;,Sun;
2285,132109,17:00-21:00;,Sat;
2286,132109,17:00-21:00;,Sun;
2287,132109,17:00-21:00;,Sun;
2288,132109,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2289,132109,17:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2290,132109,17:00-21:00;,Sat;
2291,132108,17:00-01:00;,Sat;
2292,132108,17:00-01:00;,Sun;
2293,132108,17:00-01:00;,Sun;
2294,132108,17:00-01:00;,Mon;Tue;Wed;Thu;Fri;
2295,132108,17:00-01:00;,Mon;Tue;Wed;Thu;Fri;
2296,132108,17:00-01:00;,Sat;
2297,132107,12:00-22:00;,Sat;
2298,132107,12:00-22:00;,Sun;
2299,132107,12:00-22:00;,Sun;
2300,132107,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2301,132107,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2302,132107,12:00-22:00;,Sat;
2303,132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00;,Sun;
2304,132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00;,Sun;
2305,132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2306,132103,11:00-16:00;16:00-13:00;16:00-12:00;16:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2307,132097,06:30-21:00;,Mon;Tue;Wed;Thu;Fri;
2308,132097,06:30-21:00;,Mon;Tue;Wed;Thu;Fri;
2309,132097,06:30-22:00;,Sat;
2310,132097,06:30-22:00;,Sun;
2311,132097,06:30-22:00;,Sat;
2312,132097,06:30-22:00;,Sun;
2313,132030,12:00-15:00;15:00-21:00;,Sun;
2314,132030,12:00-15:00;15:00-21:00;,Sun;
2315,132030,12:00-15:00;15:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2316,132030,12:00-15:00;15:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2317,132030,12:00-15:00;15:00-21:00;,Sat;
2318,132030,12:00-15:00;15:00-21:00;,Sat;
2319,132026,12:00-14:30;,Mon;Tue;Wed;Thu;Fri;
2320,132026,12:00-14:30;,Mon;Tue;Wed;Thu;Fri;
2321,132024,11:00-21:00;,Sun;
2322,132024,11:00-21:00;,Sun;
2323,132024,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2324,132024,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
2325,132024,11:00-21:00;,Sat;
2326,132024,11:00-21:00;,Sat;
2327,132023,11:00-00:00;,Sat;
2328,132023,11:00-00:00;,Sat;
2329,132023,11:00-00:00;,Sun;
2330,132023,11:00-00:00;,Sun;
2331,132023,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
2332,132023,11:00-00:00;,Mon;Tue;Wed;Thu;Fri;
2333,132012,12:00-22:00;,Sun;
2334,132012,12:00-22:00;,Sun;
2335,132012,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2336,132012,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
2337,132012,12:00-22:00;,Sat;
2338,132012,12:00-22:00;,Sat;
